PseudoPipeID	EnsemblID.version	EnsemblID
PGOHUM00000302527	ENST00000605169.1	ENST00000605169
PGOHUM00000301349	ENST00000614561.1	ENST00000614561
PGOHUM00000301271	ENST00000369177.4	ENST00000369177
PGOHUM00000299876	ENST00000503426.1	ENST00000503426
PGOHUM00000302700	ENST00000457537.1	ENST00000457537
PGOHUM00000299682	ENST00000416648.1	ENST00000416648
PGOHUM00000292987	ENST00000567680.1	ENST00000567680
PGOHUM00000295954	ENST00000428881.1	ENST00000428881
PGOHUM00000305643	ENST00000553347.1	ENST00000553347
PGOHUM00000297962	ENST00000518834.1	ENST00000518834
PGOHUM00000301152	ENST00000507235.1	ENST00000507235
PGOHUM00000304623	ENST00000515651.1	ENST00000515651
PGOHUM00000292510	ENST00000518372.1	ENST00000518372
PGOHUM00000291115	ENST00000527147.1	ENST00000527147
PGOHUM00000291565	ENST00000469884.1	ENST00000469884
PGOHUM00000308273	ENST00000444809.1	ENST00000444809
PGOHUM00000296229	ENST00000505954.1	ENST00000505954
PGOHUM00000304934	ENST00000463344.1	ENST00000463344
PGOHUM00000294967	ENST00000587610.1	ENST00000587610
PGOHUM00000289795	ENST00000437526.1	ENST00000437526
PGOHUM00000291215	ENST00000425390.2	ENST00000425390
PGOHUM00000299873	ENST00000503544.1	ENST00000503544
PGOHUM00000293241	ENST00000561147.1	ENST00000561147
PGOHUM00000298439	ENST00000395315.2	ENST00000395315
PGOHUM00000295641	ENST00000417517.1	ENST00000417517
PGOHUM00000301514	ENST00000404698.1	ENST00000404698
PGOHUM00000291345	ENST00000550729.2	ENST00000550729
PGOHUM00000294715	ENST00000584733.1	ENST00000584733
PGOHUM00000297724	ENST00000649082.1	ENST00000649082
PGOHUM00000299878	ENST00000509304.2	ENST00000509304
PGOHUM00000310416	ENST00000578059.2	ENST00000578059
PGOHUM00000295204	ENST00000461223.1	ENST00000461223
PGOHUM00000291121	ENST00000530713.1	ENST00000530713
PGOHUM00000293477	ENST00000564266.1	ENST00000564266
PGOHUM00000303613	ENST00000493084.1	ENST00000493084
PGOHUM00000294052	ENST00000579164.6	ENST00000579164
PGOHUM00000295032	ENST00000444105.1	ENST00000444105
PGOHUM00000295904	ENST00000436275.1	ENST00000436275
PGOHUM00000305358	ENST00000433780.1	ENST00000433780
PGOHUM00000298938	ENST00000421291.1	ENST00000421291
PGOHUM00000292167	ENST00000442543.1	ENST00000442543
PGOHUM00000297945	ENST00000443948.1	ENST00000443948
PGOHUM00000291669	ENST00000550907.1	ENST00000550907
PGOHUM00000308435	ENST00000605188.1	ENST00000605188
PGOHUM00000303574	ENST00000477967.1	ENST00000477967
PGOHUM00000302945	ENST00000603668.1	ENST00000603668
PGOHUM00000291976	ENST00000400311.3	ENST00000400311
PGOHUM00000291696	ENST00000497406.2	ENST00000497406
PGOHUM00000296554	ENST00000358206.4	ENST00000358206
PGOHUM00000310844	ENST00000529567.6	ENST00000529567
PGOHUM00000310482	ENST00000555153.2	ENST00000555153
PGOHUM00000310806	ENST00000494902.1	ENST00000494902
PGOHUM00000295490	ENST00000603829.1	ENST00000603829
PGOHUM00000300717	ENST00000508037.1	ENST00000508037
PGOHUM00000297446	ENST00000427227.2	ENST00000427227
PGOHUM00000290927	ENST00000533593.1	ENST00000533593
PGOHUM00000303217	ENST00000510501.1	ENST00000510501
PGOHUM00000293060	ENST00000561005.1	ENST00000561005
PGOHUM00000298257	ENST00000426312.2	ENST00000426312
PGOHUM00000295219	ENST00000449848.3	ENST00000449848
PGOHUM00000298538	ENST00000605371.1	ENST00000605371
PGOHUM00000302940	ENST00000438972.1	ENST00000438972
PGOHUM00000308130	ENST00000545941.2	ENST00000545941
PGOHUM00000294213	ENST00000586611.1	ENST00000586611
PGOHUM00000301986	ENST00000406262.1	ENST00000406262
PGOHUM00000295257	ENST00000593540.1	ENST00000593540
PGOHUM00000303861	ENST00000454299.2	ENST00000454299
PGOHUM00000304036	ENST00000398764.3	ENST00000398764
PGOHUM00000293582	ENST00000566967.1	ENST00000566967
PGOHUM00000302105	ENST00000417928.1	ENST00000417928
PGOHUM00000305519	ENST00000615809.1	ENST00000615809
PGOHUM00000297435	ENST00000412238.1	ENST00000412238
PGOHUM00000304209	ENST00000617940.2	ENST00000617940
PGOHUM00000292674	ENST00000467870.1	ENST00000467870
PGOHUM00000292877	ENST00000563586.1	ENST00000563586
PGOHUM00000294279	ENST00000421102.6	ENST00000421102
PGOHUM00000294884	ENST00000596032.1	ENST00000596032
PGOHUM00000293510	ENST00000562444.1	ENST00000562444
PGOHUM00000301197	ENST00000512851.5	ENST00000512851
PGOHUM00000290871	ENST00000524806.1	ENST00000524806
PGOHUM00000292414	ENST00000557720.2	ENST00000557720
PGOHUM00000293158	ENST00000566321.5	ENST00000566321
PGOHUM00000300554	ENST00000603896.1	ENST00000603896
PGOHUM00000295448	ENST00000492121.1	ENST00000492121
PGOHUM00000301945	ENST00000404344.2	ENST00000404344
PGOHUM00000292325	ENST00000547482.1	ENST00000547482
PGOHUM00000304169	ENST00000430795.1	ENST00000430795
PGOHUM00000301717	ENST00000489116.1	ENST00000489116
PGOHUM00000297620	ENST00000428401.1	ENST00000428401
PGOHUM00000300527	ENST00000509054.1	ENST00000509054
PGOHUM00000295119	ENST00000596415.1	ENST00000596415
PGOHUM00000304735	ENST00000416082.1	ENST00000416082
PGOHUM00000292693	ENST00000556806.1	ENST00000556806
PGOHUM00000292160	ENST00000509685.3	ENST00000509685
PGOHUM00000292314	ENST00000554243.1	ENST00000554243
PGOHUM00000300962	ENST00000504014.1	ENST00000504014
PGOHUM00000291783	ENST00000487608.1	ENST00000487608
PGOHUM00000295974	ENST00000423212.1	ENST00000423212
PGOHUM00000311660	ENST00000398050.3	ENST00000398050
PGOHUM00000300283	ENST00000510707.1	ENST00000510707
PGOHUM00000304631	ENST00000434905.1	ENST00000434905
PGOHUM00000302246	ENST00000454924.1	ENST00000454924
PGOHUM00000294210	ENST00000590010.1	ENST00000590010
PGOHUM00000298271	ENST00000447755.1	ENST00000447755
PGOHUM00000296945	ENST00000635630.1	ENST00000635630
PGOHUM00000289988	ENST00000449481.1	ENST00000449481
PGOHUM00000293876	ENST00000563717.2	ENST00000563717
PGOHUM00000304841	ENST00000436514.2	ENST00000436514
PGOHUM00000295616	ENST00000444107.1	ENST00000444107
PGOHUM00000297131	ENST00000432657.1	ENST00000432657
PGOHUM00000292667	ENST00000553515.1	ENST00000553515
PGOHUM00000299266	ENST00000494834.1	ENST00000494834
PGOHUM00000298353	ENST00000451177.1	ENST00000451177
PGOHUM00000298450	ENST00000440214.1	ENST00000440214
PGOHUM00000296242	ENST00000434488.2	ENST00000434488
PGOHUM00000305228	ENST00000426018.1	ENST00000426018
PGOHUM00000291588	ENST00000543961.1	ENST00000543961
PGOHUM00000301802	ENST00000613117.1	ENST00000613117
PGOHUM00000302515	ENST00000328239.8	ENST00000328239
PGOHUM00000296896	ENST00000446637.1	ENST00000446637
PGOHUM00000290163	ENST00000412878.2	ENST00000412878
PGOHUM00000291399	ENST00000552837.1	ENST00000552837
PGOHUM00000294221	ENST00000585651.1	ENST00000585651
PGOHUM00000300995	ENST00000502493.2	ENST00000502493
PGOHUM00000303119	ENST00000460497.1	ENST00000460497
PGOHUM00000292496	ENST00000518544.1	ENST00000518544
PGOHUM00000293127	ENST00000613386.4	ENST00000613386
PGOHUM00000293684	ENST00000402520.1	ENST00000402520
PGOHUM00000300975	ENST00000511047.2	ENST00000511047
PGOHUM00000295958	ENST00000425294.1	ENST00000425294
PGOHUM00000298324	ENST00000452903.1	ENST00000452903
PGOHUM00000300633	ENST00000508746.1	ENST00000508746
PGOHUM00000302840	ENST00000603580.1	ENST00000603580
PGOHUM00000291945	ENST00000453169.2	ENST00000453169
PGOHUM00000303065	ENST00000528788.1	ENST00000528788
PGOHUM00000290491	ENST00000534192.1	ENST00000534192
PGOHUM00000299125	ENST00000603970.1	ENST00000603970
PGOHUM00000295978	ENST00000411857.2	ENST00000411857
PGOHUM00000304339	ENST00000461726.1	ENST00000461726
PGOHUM00000301229	ENST00000407941.1	ENST00000407941
PGOHUM00000305191	ENST00000435214.1	ENST00000435214
PGOHUM00000293213	ENST00000559855.2	ENST00000559855
PGOHUM00000306138	ENST00000508026.3	ENST00000508026
PGOHUM00000295848	ENST00000454459.2	ENST00000454459
PGOHUM00000292720	ENST00000554078.1	ENST00000554078
PGOHUM00000305566	ENST00000441091.1	ENST00000441091
PGOHUM00000300558	ENST00000507317.1	ENST00000507317
PGOHUM00000298846	ENST00000431030.1	ENST00000431030
PGOHUM00000297708	ENST00000415639.1	ENST00000415639
PGOHUM00000308394	ENST00000432077.2	ENST00000432077
PGOHUM00000298286	ENST00000430139.1	ENST00000430139
PGOHUM00000300297	ENST00000505291.2	ENST00000505291
PGOHUM00000308150	ENST00000521705.1	ENST00000521705
PGOHUM00000297237	ENST00000436405.1	ENST00000436405
PGOHUM00000296866	ENST00000422727.2	ENST00000422727
PGOHUM00000304955	ENST00000441100.1	ENST00000441100
PGOHUM00000301905	ENST00000611326.1	ENST00000611326
PGOHUM00000293922	ENST00000557444.5	ENST00000557444
PGOHUM00000294320	ENST00000411468.1	ENST00000411468
PGOHUM00000292365	ENST00000491913.2	ENST00000491913
PGOHUM00000311115	ENST00000421896.1	ENST00000421896
PGOHUM00000292031	ENST00000412282.1	ENST00000412282
PGOHUM00000300050	ENST00000511007.1	ENST00000511007
PGOHUM00000296517	ENST00000603712.1	ENST00000603712
PGOHUM00000294456	ENST00000444561.2	ENST00000444561
PGOHUM00000296665	ENST00000452777.1	ENST00000452777
PGOHUM00000296401	ENST00000411498.1	ENST00000411498
PGOHUM00000310332	ENST00000492704.1	ENST00000492704
PGOHUM00000302327	ENST00000453064.1	ENST00000453064
PGOHUM00000292856	ENST00000438334.1	ENST00000438334
PGOHUM00000290833	ENST00000526721.2	ENST00000526721
PGOHUM00000291025	ENST00000526217.1	ENST00000526217
PGOHUM00000292213	ENST00000430903.1	ENST00000430903
PGOHUM00000300084	ENST00000513311.1	ENST00000513311
PGOHUM00000304379	ENST00000422570.1	ENST00000422570
PGOHUM00000294365	ENST00000579401.1	ENST00000579401
PGOHUM00000299943	ENST00000514311.2	ENST00000514311
PGOHUM00000301176	ENST00000524271.1	ENST00000524271
PGOHUM00000308414	ENST00000405921.2	ENST00000405921
PGOHUM00000294160	ENST00000581726.1	ENST00000581726
PGOHUM00000310391	ENST00000423265.1	ENST00000423265
PGOHUM00000291112	ENST00000472927.1	ENST00000472927
PGOHUM00000290274	ENST00000431810.1	ENST00000431810
PGOHUM00000307926	ENST00000418671.1	ENST00000418671
PGOHUM00000290347	ENST00000448870.1	ENST00000448870
PGOHUM00000295696	ENST00000394974.2	ENST00000394974
PGOHUM00000312523	ENST00000602586.1	ENST00000602586
PGOHUM00000292750	ENST00000497098.2	ENST00000497098
PGOHUM00000293634	ENST00000482557.2	ENST00000482557
PGOHUM00000302388	ENST00000489612.1	ENST00000489612
PGOHUM00000310571	ENST00000411625.2	ENST00000411625
PGOHUM00000291549	ENST00000406003.2	ENST00000406003
PGOHUM00000293309	ENST00000674105.1	ENST00000674105
PGOHUM00000299696	ENST00000430443.1	ENST00000430443
PGOHUM00000301328	ENST00000403866.2	ENST00000403866
PGOHUM00000297635	ENST00000420617.1	ENST00000420617
PGOHUM00000294744	ENST00000578182.1	ENST00000578182
PGOHUM00000293701	ENST00000567734.1	ENST00000567734
PGOHUM00000295806	ENST00000605704.1	ENST00000605704
PGOHUM00000303161	ENST00000611470.1	ENST00000611470
PGOHUM00000290348	ENST00000529475.1	ENST00000529475
PGOHUM00000301556	ENST00000438283.1	ENST00000438283
PGOHUM00000304500	ENST00000434972.1	ENST00000434972
PGOHUM00000293589	ENST00000565935.1	ENST00000565935
PGOHUM00000302873	ENST00000611491.1	ENST00000611491
PGOHUM00000300082	ENST00000508134.1	ENST00000508134
PGOHUM00000294975	ENST00000587229.2	ENST00000587229
PGOHUM00000310386	ENST00000426577.1	ENST00000426577
PGOHUM00000303253	ENST00000521579.2	ENST00000521579
PGOHUM00000302843	ENST00000479881.1	ENST00000479881
PGOHUM00000293438	ENST00000482912.2	ENST00000482912
PGOHUM00000293676	ENST00000565496.1	ENST00000565496
PGOHUM00000310985	ENST00000442089.1	ENST00000442089
PGOHUM00000297807	ENST00000421295.1	ENST00000421295
PGOHUM00000311051	ENST00000431445.1	ENST00000431445
PGOHUM00000290975	ENST00000635912.1	ENST00000635912
PGOHUM00000293977	ENST00000580066.1	ENST00000580066
PGOHUM00000310334	ENST00000435457.1	ENST00000435457
PGOHUM00000293281	ENST00000559892.2	ENST00000559892
PGOHUM00000298000	ENST00000562856.1	ENST00000562856
PGOHUM00000292804	ENST00000554586.1	ENST00000554586
PGOHUM00000299901	ENST00000506035.2	ENST00000506035
PGOHUM00000297013	ENST00000423396.1	ENST00000423396
PGOHUM00000299487	ENST00000498629.1	ENST00000498629
PGOHUM00000298608	ENST00000437783.1	ENST00000437783
PGOHUM00000302052	ENST00000442645.1	ENST00000442645
PGOHUM00000289903	ENST00000441263.1	ENST00000441263
PGOHUM00000308418	ENST00000437650.2	ENST00000437650
PGOHUM00000302413	ENST00000459978.1	ENST00000459978
PGOHUM00000298784	ENST00000430840.1	ENST00000430840
PGOHUM00000299686	ENST00000455173.1	ENST00000455173
PGOHUM00000300051	ENST00000513850.1	ENST00000513850
PGOHUM00000297320	ENST00000624736.1	ENST00000624736
PGOHUM00000297041	ENST00000447840.1	ENST00000447840
PGOHUM00000299169	ENST00000506964.1	ENST00000506964
PGOHUM00000303719	ENST00000448546.1	ENST00000448546
PGOHUM00000302954	ENST00000434771.1	ENST00000434771
PGOHUM00000303203	ENST00000472160.1	ENST00000472160
PGOHUM00000291666	ENST00000620027.6	ENST00000620027
PGOHUM00000293382	ENST00000571780.1	ENST00000571780
PGOHUM00000294992	ENST00000593270.1	ENST00000593270
PGOHUM00000297475	ENST00000420708.1	ENST00000420708
PGOHUM00000300049	ENST00000510572.1	ENST00000510572
PGOHUM00000301261	ENST00000407347.2	ENST00000407347
PGOHUM00000308067	ENST00000637286.1	ENST00000637286
PGOHUM00000290657	ENST00000611253.1	ENST00000611253
PGOHUM00000292025	ENST00000420099.1	ENST00000420099
PGOHUM00000305603	ENST00000456738.1	ENST00000456738
PGOHUM00000298581	ENST00000605851.1	ENST00000605851
PGOHUM00000297510	ENST00000450463.1	ENST00000450463
PGOHUM00000310921	ENST00000581653.1	ENST00000581653
PGOHUM00000298336	ENST00000440417.2	ENST00000440417
PGOHUM00000305000	ENST00000446972.1	ENST00000446972
PGOHUM00000292970	ENST00000558620.2	ENST00000558620
PGOHUM00000308572	ENST00000465655.2	ENST00000465655
PGOHUM00000294746	ENST00000578842.1	ENST00000578842
PGOHUM00000299557	ENST00000464704.1	ENST00000464704
PGOHUM00000303860	ENST00000514120.1	ENST00000514120
PGOHUM00000304471	ENST00000605447.1	ENST00000605447
PGOHUM00000290504	ENST00000529003.1	ENST00000529003
PGOHUM00000298520	ENST00000522638.1	ENST00000522638
PGOHUM00000290182	ENST00000404883.2	ENST00000404883
PGOHUM00000292922	ENST00000635724.1	ENST00000635724
PGOHUM00000292722	ENST00000557330.1	ENST00000557330
PGOHUM00000305504	ENST00000451397.1	ENST00000451397
PGOHUM00000296784	ENST00000441469.1	ENST00000441469
PGOHUM00000303681	ENST00000506027.1	ENST00000506027
PGOHUM00000294848	ENST00000594355.1	ENST00000594355
PGOHUM00000304947	ENST00000615678.1	ENST00000615678
PGOHUM00000294383	ENST00000398851.7	ENST00000398851
PGOHUM00000298355	ENST00000446806.1	ENST00000446806
PGOHUM00000301336	ENST00000429032.1	ENST00000429032
PGOHUM00000300673	ENST00000478965.1	ENST00000478965
PGOHUM00000292997	ENST00000560960.2	ENST00000560960
PGOHUM00000297969	ENST00000523155.1	ENST00000523155
PGOHUM00000304148	ENST00000426425.1	ENST00000426425
PGOHUM00000302001	ENST00000614906.1	ENST00000614906
PGOHUM00000305718	ENST00000423480.1	ENST00000423480
PGOHUM00000299493	ENST00000473150.1	ENST00000473150
PGOHUM00000289905	ENST00000436122.1	ENST00000436122
PGOHUM00000293865	ENST00000566796.2	ENST00000566796
PGOHUM00000294639	ENST00000578589.1	ENST00000578589
PGOHUM00000311524	ENST00000421058.1	ENST00000421058
PGOHUM00000302367	ENST00000602462.1	ENST00000602462
PGOHUM00000296130	ENST00000395679.3	ENST00000395679
PGOHUM00000296671	ENST00000451239.1	ENST00000451239
PGOHUM00000308520	ENST00000514522.2	ENST00000514522
PGOHUM00000296076	ENST00000460287.2	ENST00000460287
PGOHUM00000304884	ENST00000503029.1	ENST00000503029
PGOHUM00000308590	ENST00000422539.2	ENST00000422539
PGOHUM00000310768	ENST00000505635.1	ENST00000505635
PGOHUM00000305202	ENST00000441783.2	ENST00000441783
PGOHUM00000295000	ENST00000596933.1	ENST00000596933
PGOHUM00000302472	ENST00000462678.1	ENST00000462678
PGOHUM00000289898	ENST00000435209.1	ENST00000435209
PGOHUM00000291492	ENST00000536978.1	ENST00000536978
PGOHUM00000298283	ENST00000405197.2	ENST00000405197
PGOHUM00000303689	ENST00000605856.1	ENST00000605856
PGOHUM00000305256	ENST00000457863.1	ENST00000457863
PGOHUM00000292676	ENST00000555494.2	ENST00000555494
PGOHUM00000300329	ENST00000514955.1	ENST00000514955
PGOHUM00000291990	ENST00000457792.1	ENST00000457792
PGOHUM00000302391	ENST00000458451.1	ENST00000458451
PGOHUM00000294560	ENST00000571755.2	ENST00000571755
PGOHUM00000296556	ENST00000640776.1	ENST00000640776
PGOHUM00000296212	ENST00000436879.2	ENST00000436879
PGOHUM00000307820	ENST00000510981.1	ENST00000510981
PGOHUM00000290537	ENST00000525517.1	ENST00000525517
PGOHUM00000303328	ENST00000517879.1	ENST00000517879
PGOHUM00000308703	ENST00000593402.6	ENST00000593402
PGOHUM00000302539	ENST00000415878.1	ENST00000415878
PGOHUM00000290463	ENST00000525324.1	ENST00000525324
PGOHUM00000308360	ENST00000427165.1	ENST00000427165
PGOHUM00000299135	ENST00000476607.1	ENST00000476607
PGOHUM00000290886	ENST00000637880.1	ENST00000637880
PGOHUM00000294530	ENST00000579375.1	ENST00000579375
PGOHUM00000289822	ENST00000417455.1	ENST00000417455
PGOHUM00000297661	ENST00000611529.1	ENST00000611529
PGOHUM00000304056	ENST00000439400.1	ENST00000439400
PGOHUM00000294899	ENST00000585431.2	ENST00000585431
PGOHUM00000303638	ENST00000519039.1	ENST00000519039
PGOHUM00000295592	ENST00000413189.1	ENST00000413189
PGOHUM00000307609	ENST00000490285.1	ENST00000490285
PGOHUM00000301664	ENST00000408034.1	ENST00000408034
PGOHUM00000304472	ENST00000412680.2	ENST00000412680
PGOHUM00000305572	ENST00000433767.1	ENST00000433767
PGOHUM00000311540	ENST00000568175.1	ENST00000568175
PGOHUM00000292595	ENST00000553993.1	ENST00000553993
PGOHUM00000297069	ENST00000447621.1	ENST00000447621
PGOHUM00000303805	ENST00000611327.1	ENST00000611327
PGOHUM00000301186	ENST00000515857.1	ENST00000515857
PGOHUM00000296064	ENST00000413568.1	ENST00000413568
PGOHUM00000292364	ENST00000556311.2	ENST00000556311
PGOHUM00000304965	ENST00000415522.1	ENST00000415522
PGOHUM00000304699	ENST00000636596.1	ENST00000636596
PGOHUM00000305592	ENST00000443911.1	ENST00000443911
PGOHUM00000295233	ENST00000604980.1	ENST00000604980
PGOHUM00000297908	ENST00000446011.1	ENST00000446011
PGOHUM00000296441	ENST00000428364.2	ENST00000428364
PGOHUM00000303977	ENST00000417848.2	ENST00000417848
PGOHUM00000311334	ENST00000579001.1	ENST00000579001
PGOHUM00000303262	ENST00000520248.1	ENST00000520248
PGOHUM00000303840	ENST00000615762.1	ENST00000615762
PGOHUM00000301894	ENST00000603824.1	ENST00000603824
PGOHUM00000291242	ENST00000614160.1	ENST00000614160
PGOHUM00000296910	ENST00000439981.1	ENST00000439981
PGOHUM00000303422	ENST00000533477.1	ENST00000533477
PGOHUM00000302244	ENST00000445034.1	ENST00000445034
PGOHUM00000297968	ENST00000518729.1	ENST00000518729
PGOHUM00000292123	ENST00000566025.1	ENST00000566025
PGOHUM00000299960	ENST00000503353.1	ENST00000503353
PGOHUM00000303832	ENST00000431451.2	ENST00000431451
PGOHUM00000302601	ENST00000412860.1	ENST00000412860
PGOHUM00000294523	ENST00000607821.1	ENST00000607821
PGOHUM00000311662	ENST00000450552.1	ENST00000450552
PGOHUM00000296176	ENST00000457540.1	ENST00000457540
PGOHUM00000301761	ENST00000439737.1	ENST00000439737
PGOHUM00000296791	ENST00000444247.2	ENST00000444247
PGOHUM00000305425	ENST00000505707.3	ENST00000505707
PGOHUM00000301822	ENST00000406984.2	ENST00000406984
PGOHUM00000301499	ENST00000603860.1	ENST00000603860
PGOHUM00000299592	ENST00000470499.1	ENST00000470499
PGOHUM00000298696	ENST00000453315.1	ENST00000453315
PGOHUM00000308647	ENST00000408960.4	ENST00000408960
PGOHUM00000294445	ENST00000497954.1	ENST00000497954
PGOHUM00000300664	ENST00000509821.1	ENST00000509821
PGOHUM00000296570	ENST00000426992.2	ENST00000426992
PGOHUM00000305514	ENST00000504503.1	ENST00000504503
PGOHUM00000290878	ENST00000604322.1	ENST00000604322
PGOHUM00000296769	ENST00000416715.1	ENST00000416715
PGOHUM00000290939	ENST00000530847.1	ENST00000530847
PGOHUM00000298743	ENST00000417035.1	ENST00000417035
PGOHUM00000294687	ENST00000584299.1	ENST00000584299
PGOHUM00000293081	ENST00000557145.1	ENST00000557145
PGOHUM00000300941	ENST00000514136.1	ENST00000514136
PGOHUM00000294518	ENST00000538774.1	ENST00000538774
PGOHUM00000295408	ENST00000593736.5	ENST00000593736
PGOHUM00000295152	ENST00000442399.1	ENST00000442399
PGOHUM00000296161	ENST00000403423.3	ENST00000403423
PGOHUM00000290885	ENST00000636385.1	ENST00000636385
PGOHUM00000295813	ENST00000438477.2	ENST00000438477
PGOHUM00000304637	ENST00000421137.2	ENST00000421137
PGOHUM00000294569	ENST00000618479.1	ENST00000618479
PGOHUM00000303696	ENST00000518493.1	ENST00000518493
PGOHUM00000298270	ENST00000331585.6	ENST00000331585
